Product_ID,Rakhi_Type,Rakhi_Material,Year,Days_Before_Festival,Weekend_Sale,Day_Of_Week,Delhi_Zone,Store_Type,Average_Temperature_C,Payment_Method,Sales_Count,Shop_Name,Price,No_Of_Customers_Visit
1285,Eco-Friendly,Sandalwood (Chandan),2026,4,No,Monday,East,Local Street Vendor,36.8,Credit Card,5,Sharma Rakhi Hub 56,39.59,16
3728,Premium & Jewelry,Sterling Silver,2026,4,#Yes,Saturday,East,Online,29.9,UPI,7,Verma Rakhi Hub 30,754.78,29
362,Premium & Jewelry,Sterling Silver,2026,3,No,Wednesday,East,Supermarket,33.1,Credit Card,5,Jain Rakhi Hub 159,662.27,18
1640,Eco-Friendly,Sandalwood (Chandan),2026,4,No,Tuesday,Central,Local Street Vendor,32.0,Credit Card,5,Sethi Rakhi Hub 131,51.85,20
1896,Premium & Jewelry,Sterling Silver,2026,4,No,Monday,East,Supermarket,33.6,Cash,7,Mehra Emporium,703.69,38
2461,Eco-Friendly,Sandalwood (Chandan),2026,6,nO,Thursday,Central,Local Street Vendor,36.5,UPI,3,Saxena Rakhi Hub 227,53.95,8
23,Eco-Friendly,Silk Thread,2026,2,nO,Thursday,Central,Supermarket,,Credit Card,24,Bhatia Rakhi & Gifts,34.5,105
2067,Kids & Cartoon,Silk Thread,2026,7,Yes,Sunday,East,Local Street Vendor,26.6,Cash,2,Chawla Emporium,9.33,5
1654,Premium & Jewelry,Sterling Silver,2026,7,No,Thursday,East,Online,31.5,Credit Card,2,Tandon Rakhi Hub 60,672.42,9
703,Premium & Jewelry,Sandalwood (Chandan),2026,6,Yes,Sunday,West,Local Street Vendor,31.3,Credit Card,4,Goel Festive Mart,188.95,13
2902,Eco-Friendly,Sandalwood (Chandan),2026,3,No,Tuesday,West,Online,31.2,Cash,5,Jain Rakhi Corner,64.84,16
2744,Eco-Friendly,Sandalwood (Chandan),2026,4,nO,Wednesday,Central,Supermarket,33.7,Cash,3,Bansal Rakhi Hub 214,69.64,12
1377,Kids & Cartoon,Silk Thread,2026,1,Yes,Sunday,North,Online,29.5,Cash,19,Bansal Emporium,23.84,55
1907,Kids & Cartoon,Silk Thread,2026,6,No,Monday,Central,Local Street Vendor,28.5,Cash,2,Aggarwal Festive Mart,15.09,11
2469,Kids & Cartoon,Silk Thread,2026,3,nO,Monday,East,Supermarket,39.7,Credit Card,7,Tandon Traditions,18.06,50
3755,Kids & Cartoon,Silk Thread,2026,7,Yes,Saturday,West,Supermarket,30.6,Cash,3,Sethi Rakhi Hub 11,15.87,10
2326,Eco-Friendly,Silk Thread,2026,6,No,Thursday,East,Supermarket,30.2,Cash,2,Sharma Rakhi Hub 35,42.25,11
461,Kids & Cartoon,Silk Thread,2026,2,No,Tuesday,East,Supermarket,37.5,Cash,3,Rastogi Traditions,14.4,20
4184,Kids & Cartoon,Silk Thread,2026,5,nO,Wednesday,West,Supermarket,32.0,Credit Card,8,Gupta Rakhi Hub 165,19.55,26
4083,Eco-Friendly,Silk Thread,2026,4,No,Tuesday,East,Supermarket,33.1,Cash,1,Nanda Rakhi Hub 89,28.58,7
1487,Eco-Friendly,Silk Thread,2026,5,No,Monday,North,Local Street Vendor,32.2,Cash,9,Bansal Rakhi Store,28.05,30
3679,Premium & Jewelry,Sterling Silver,2026,1,No,Wednesday,West,Supermarket,38.2,UPI,7,Nanda Rakhi Store,614.78,26
283,Premium & Jewelry,Sterling Silver,2026,5,No,Friday,East,Supermarket,34.5,UPI,4,Bhatia Rakhi Hub 80,593.84,16
4559,Premium & Jewelry,Sandalwood (Chandan),2026,5,No,Tuesday,West,Supermarket,28.4,UPI,8,Malhotra Gift House,165.71,28
4309,Eco-Friendly,Sandalwood (Chandan),2026,7,No,Monday,East,Supermarket,30.2,Credit Card,6,Rastogi Rakhi Hub 189,57.71,17
4866,Premium & Jewelry,Sterling Silver,2026,6,No,Wednesday,East,Local Street Vendor,29.7,Cash,3,Kapoor Rakhi Hub 109,580.53,13
3538,Kids & Cartoon,Silk Thread,2026,3,No,Monday,East,Supermarket,26.4,UPI,2,Arora Rakhi Hub 108,16.88,8
5630,Kids & Cartoon,Silk Thread,2026,1,nO,Friday,East,Supermarket,33.2,UPI,4,Bansal Rakhi Hub 106,20.32,17
2582,Eco-Friendly,Sandalwood (Chandan),2026,6,No,Friday,,Local Street Vendor,37.3,Cash,4,Rastogi Rakhi Hub 77,55.29,26
1369,Premium & Jewelry,Sandalwood (Chandan),2026,1,No,Wednesday,North,Supermarket,32.4,UPI,17,Mehra Rakhi Hub 246,320.3,52
537,Kids & Cartoon,Silk Thread,2026,3,No,Monday,North,Supermarket,26.9,UPI,10,Nanda Rakhi Bazaar,15.24,49
5376,Kids & Cartoon,Silk Thread,2026,5,Yes,Sunday,East,Supermarket,32.2,UPI,7,Verma Traditions,14.11,21
598,Kids & Cartoon,Silk Thread,2026,2,Yes,Sunday,Central,Supermarket,31.6,Cash,7,Arora Rakhi Hub 115,19.81,22
4352,Premium & Jewelry,Sterling Silver,2026,4,Yes,Sunday,Central,Supermarket,31.3,Cash,20,Arora Rakhi & Gifts,660.62,47
4647,Eco-Friendly,Sandalwood (Chandan),2026,3,No,Monday,West,Supermarket,31.2,Cash,4,Bansal Rakhi Hub 124,63.09,23
4759,Premium & Jewelry,Sandalwood (Chandan),2026,1,No,Wednesday,North,Online,26.6,Credit Card,6,Kapoor Rakhi Hub 287,172.05,22
4207,Premium & Jewelry,Sterling Silver,2026,5,Yes,Saturday,,Local Street Vendor,29.7,UPI,5,Chopra Rakhi Hub 248,450.32,14
4279,Premium & Jewelry,Sterling Silver,2026,6,No,Thursday,West,Supermarket,29.3,Credit Card,6,Sethi Rakhi Hub 40,413.55,20
1786,Eco-Friendly,Sandalwood (Chandan),2026,2,No,Tuesday,West,Local Street Vendor,37.4,Cash,8,Bansal Rakhi Hub 99,54.67,38
3469,Kids & Cartoon,Silk Thread,2026,3,No,Thursday,,Online,29.5,UPI,7,Khanna Rakhi Corner,18.08,22
5120,Kids & Cartoon,Silk Thread,2026,3,Yes,Sunday,West,Local Street Vendor,32.1,Credit Card,6,Goel Rakhi Hub 107,17.52,23
2991,Eco-Friendly,Sandalwood (Chandan),2026,5,yES,Sunday,East,Supermarket,41.1,Cash,4,Sethi Traditions,60.92,17
2036,Eco-Friendly,Sandalwood (Chandan),2026,4,No,Friday,North,Online,30.2,Credit Card,6,Goel Emporium,49.91,21
5806,Eco-Friendly,Sandalwood (Chandan),2026,1,No,Tuesday,North,Local Street Vendor,35.7,Cash,3,Arora Rakhi Hub 210,38.82,20
2545,Kids & Cartoon,Silk Thread,2026,5,nO,Monday,,Supermarket,27.7,Cash,7,Mehra Emporium,16.49,25
5953,Kids & Cartoon,Silk Thread,2026,7,No,Monday,East,Online,36.1,Cash,6,Goel Rakhi Hub 228,18.98,17
5469,Kids & Cartoon,Silk Thread,2026,2,No,Friday,West,Local Street Vendor,35.1,Cash,6,Khanna Rakhi Hub 271,10.36,18
4067,Premium & Jewelry,Sterling Silver,2026,7,nO,Friday,East,Supermarket,31.0,UPI,2,Gupta Rakhi Store,617.02,7
3989,Eco-Friendly,Sandalwood (Chandan),2026,7,No,Friday,West,Local Street Vendor,34.3,Cash,1,Chopra Rakhi Hub 233,41.66,4
3330,Premium & Jewelry,Sterling Silver,2026,6,Yes,Saturday,North,Supermarket,24.3,Cash,2,Sharma Rakhi Corner,571.09,5
686,Kids & Cartoon,Silk Thread,2026,1,#Yes,Saturday,North,Local Street Vendor,31.5,Cash,13,Kapoor Rakhi Point,12.94,31
5111,Premium & Jewelry,Sterling Silver,2026,5,No,Thursday,West,Online,35.1,Cash,2,Saxena Rakhi Hub 252,609.82,8
3244,Premium & Jewelry,Sterling Silver,2026,4,No,Thursday,East,Supermarket,25.1,Credit Card,10,Bansal Rakhi Point,626.5,36
727,Premium & Jewelry,Sterling Silver,2026,6,yES,Saturday,North,Local Street Vendor,36.8,Cash,4,Bhatia Rakhi Hub 2,605.05,21
4084,Kids & Cartoon,Sandalwood (Chandan),2026,6,yES,Sunday,Central,Supermarket,31.7,Cash,3,Rastogi Rakhi Hub 178,34.81,14
2838,Premium & Jewelry,Silk Thread,2026,2,No,Thursday,Central,Local Street Vendor,33.2,Cash,6,Kapoor Festive Mart,102.48,22
3698,Premium & Jewelry,Sterling Silver,2026,7,nO,Friday,Central,Local Street Vendor,32.2,Cash,3,Goel Rakhi Hub 116,544.75,10
4942,Premium & Jewelry,Sandalwood (Chandan),2026,3,No,Wednesday,Central,Online,33.8,Cash,9,Aggarwal Rakhi Store,203.34,37
1142,Eco-Friendly,Sandalwood (Chandan),2026,5,No,Friday,West,Supermarket,31.2,Credit Card,4,Malhotra Traditions,53.23,20
4041,Kids & Cartoon,Sterling Silver,2026,6,No,Thursday,West,Online,28.1,Cash,3,Chawla Rakhi Hub 94,101.44,16
2231,Kids & Cartoon,Silk Thread,2026,4,Yes,Sunday,North,Online,,Credit Card,3,Malhotra Emporium,22.78,15
5844,Kids & Cartoon,Silk Thread,2026,6,No,Monday,West,Local Street Vendor,32.8,Credit Card,4,Kapoor Gift House,13.66,13
2321,Premium & Jewelry,Sterling Silver,2026,1,Yes,Saturday,West,Supermarket,36.9,Cash,6,Chopra Rakhi Corner,695.94,18
4879,Kids & Cartoon,Silk Thread,2026,7,Yes,Saturday,East,Online,31.5,UPI,3,Bansal Rakhi Hub 82,20.39,9
522,Kids & Cartoon,Silk Thread,2026,3,No,Thursday,West,Online,30.9,Cash,4,Rastogi Handicrafts,22.25,14
523,Premium & Jewelry,Sterling Silver,2026,5,No,Monday,North,Supermarket,35.3,UPI,30,Chopra Rakhi Hub 145,713.63,27
3220,Kids & Cartoon,Silk Thread,2026,3,Yes,Saturday,Central,Online,30.8,UPI,6,Mehra Rakhi Hub 81,16.73,28
4143,Premium & Jewelry,Sterling Silver,2026,1,yES,Sunday,North,Local Street Vendor,31.7,UPI,8,Gupta Gift House,653.24,27
729,Kids & Cartoon,Silk Thread,2026,5,nO,Monday,Central,Online,31.5,Cash,4,Bhatia Rakhi Bazaar,23.85,20
1529,Premium & Jewelry,Sterling Silver,2026,7,Yes,Sunday,Central,Online,33.7,Cash,2,Mehra Rakhi Point,912.1,6
781,Premium & Jewelry,Sterling Silver,2026,5,Yes,Saturday,Central,Local Street Vendor,29.3,Credit Card,3,Sharma Rakhi Corner,536.92,7
1803,Premium & Jewelry,Sterling Silver,2026,1,Yes,Sunday,Central,Supermarket,35.9,Cash,10,Sharma Rakhi Hub 259,665.35,30
5427,Eco-Friendly,Sandalwood (Chandan),2026,5,No,Friday,,Local Street Vendor,20.3,Cash,7,Arora Gift House,46.8,26
652,Eco-Friendly,Sandalwood (Chandan),2026,2,nO,Tuesday,East,Local Street Vendor,26.7,Cash,4,Mehra Rakhi Point,52.37,14
5973,Kids & Cartoon,Sandalwood (Chandan),2026,5,No,Monday,West,Supermarket,25.6,Cash,3,Aggarwal Rakhi Hub 234,28.17,11
2197,Premium & Jewelry,Sterling Silver,2026,4,No,Monday,East,Supermarket,34.8,Cash,4,Rastogi Rakhi Hub 71,1053.88,16
370,Eco-Friendly,Sandalwood (Chandan),2026,5,#Yes,Saturday,North,Local Street Vendor,32.2,Credit Card,4,Tandon Gift House,50.1,18
5252,Premium & Jewelry,Silk Thread,2026,2,No,Wednesday,North,Supermarket,35.1,Credit Card,7,Goel Rakhi Hub 52,105.55,22
4215,Kids & Cartoon,Silk Thread,2026,4,No,Wednesday,North,Supermarket,34.6,Credit Card,15,Bansal Rakhi Hub 99,15.88,53
378,Kids & Cartoon,Silk Thread,2026,2,Yes,Saturday,Central,Local Street Vendor,32.9,UPI,7,Gupta Traditions,14.01,20
37,Premium & Jewelry,Sandalwood (Chandan),2026,4,No,Tuesday,,Local Street Vendor,28.5,Cash,2,Bhatia Rakhi Hub 290,163.17,8
2217,Premium & Jewelry,Sandalwood (Chandan),2026,3,Yes,Sunday,Central,Local Street Vendor,38.9,Cash,3,Saxena Rakhi Hub 83,151.55,14
2063,Kids & Cartoon,Silk Thread,2026,3,No,Monday,North,Local Street Vendor,32.4,UPI,14,Chopra Rakhi Hub 44,11.83,39
1614,Kids & Cartoon,Silk Thread,2026,7,No,Wednesday,,Local Street Vendor,29.3,UPI,1,Nanda Rakhi Hub 32,12.61,6
3877,Premium & Jewelry,Sandalwood (Chandan),2026,5,Yes,Sunday,Central,Supermarket,25.8,Cash,2,Goel Rakhi Bazaar,243.41,8
3633,Kids & Cartoon,Silk Thread,2026,6,No,Wednesday,Central,Supermarket,37.4,Cash,5,Sharma Rakhi Hub 59,14.96,15
963,Premium & Jewelry,Sterling Silver,2026,7,No,Monday,West,Local Street Vendor,36.7,Cash,1,Khanna Rakhi Hub 132,413.88,3
1206,Premium & Jewelry,Sterling Silver,2026,7,No,Wednesday,West,Supermarket,32.1,Cash,2,Malhotra Rakhi Hub 38,602.0,7
5914,Premium & Jewelry,Sterling Silver,2026,2,nO,Wednesday,North,Supermarket,27.8,Cash,3,Verma Rakhi Hub 73,499.71,10
2028,Kids & Cartoon,Silk Thread,2026,2,yES,Saturday,West,Supermarket,37.8,Cash,10,Kapoor Rakhi Hub 199,19.28,37
5428,Eco-Friendly,Silk Thread,2026,2,No,Friday,East,Local Street Vendor,33.3,UPI,10,Jain Emporium,25.63,49
360,Kids & Cartoon,Silk Thread,2026,3,Yes,Saturday,Central,Local Street Vendor,29.2,Cash,7,Saxena Handicrafts,9.89,16
3840,Premium & Jewelry,Sandalwood (Chandan),2026,7,nO,Monday,West,Online,34.9,Cash,2,Jain Rakhi Hub 223,211.05,8
3503,Premium & Jewelry,Sterling Silver,2026,4,No,Thursday,West,Supermarket,33.3,Credit Card,2,Gupta Rakhi Hub 249,605.2,10
1247,Kids & Cartoon,Silk Thread,2026,3,No,Tuesday,Central,Local Street Vendor,29.2,UPI,5,Chawla Rakhi Hub 34,16.91,14
5587,Kids & Cartoon,Silk Thread,2026,7,Yes,Sunday,Central,Supermarket,33.7,Credit Card,4,Sharma Rakhi & Gifts,17.77,12
5088,Kids & Cartoon,Silk Thread,2026,7,Yes,Sunday,West,Local Street Vendor,32.4,Cash,3,Khanna Rakhi Hub 85,13.65,7
3695,Eco-Friendly,Sandalwood (Chandan),2026,7,No,Monday,East,Supermarket,34.8,Cash,4,Tandon Handicrafts,59.56,14
1839,Eco-Friendly,Sandalwood (Chandan),2026,4,Yes,Sunday,Central,Supermarket,33.2,Credit Card,5,Gupta Rakhi Hub 291,55.01,17
2568,Premium & Jewelry,Sterling Silver,2026,2,nO,Friday,East,Online,31.4,Cash,12,Saxena Rakhi Hub 227,765.58,42
3424,Kids & Cartoon,Silk Thread,2026,5,No,Monday,East,Online,29.9,UPI,3,Gupta Rakhi Point,20.12,15
2038,Premium & Jewelry,Sterling Silver,2026,3,Yes,Sunday,Central,Supermarket,35.6,UPI,9,Aggarwal Rakhi Hub 212,655.8,26
773,Kids & Cartoon,Silk Thread,2026,3,No,Thursday,Central,Supermarket,32.2,UPI,6,Chopra Rakhi Corner,17.45,22
5001,Premium & Jewelry,Sandalwood (Chandan),2026,2,No,Tuesday,East,Local Street Vendor,34.9,Cash,9,Tandon Rakhi Hub 103,601.59,25
3563,Eco-Friendly,Silk Thread,2026,2,Yes,Sunday,North,Online,28.0,Cash,7,Goel Rakhi Hub 1,46.03,20
4793,Premium & Jewelry,Sterling Silver,2026,5,No,Monday,East,Online,27.6,UPI,6,Bhatia Rakhi Store,558.77,18
2144,Eco-Friendly,Sandalwood (Chandan),2026,2,Yes,Sunday,Central,Local Street Vendor,51.3,Cash,6,Rastogi Rakhi & Gifts,41.3,22
5301,Kids & Cartoon,Silk Thread,2026,3,No,Monday,,Online,38.2,Cash,3,Goel Rakhi Store,17.69,18
4532,Kids & Cartoon,Silk Thread,2026,5,No,Monday,Central,Supermarket,32.7,UPI,3,Khanna Traditions,13.22,16
1675,Eco-Friendly,Sandalwood (Chandan),2026,5,No,Thursday,East,Supermarket,31.8,Credit Card,2,Malhotra Rakhi Corner,88.48,6
366,Kids & Cartoon,Silk Thread,2026,7,No,Monday,North,Online,34.8,UPI,2,Rastogi Rakhi Hub 189,17.63,9
5261,Kids & Cartoon,Silk Thread,2026,5,No,Friday,East,Supermarket,34.7,Cash,4,Nanda Rakhi Store,13.91,14
570,Kids & Cartoon,Silk Thread,2026,5,#Yes,Sunday,East,Supermarket,29.7,Cash,6,Kapoor Rakhi Hub 118,17.94,25
4328,Eco-Friendly,Silk Thread,2026,5,Yes,Saturday,Central,Supermarket,34.3,Cash,2,Rastogi Rakhi Corner,41.02,7
148,Kids & Cartoon,Silk Thread,2026,1,No,Thursday,North,Supermarket,,Cash,11,Mehra Rakhi Bazaar,17.63,33
2040,Eco-Friendly,Sandalwood (Chandan),2026,2,No,Tuesday,East,Local Street Vendor,33.1,UPI,5,Gupta Rakhi Corner,46.58,17
3089,Kids & Cartoon,Silk Thread,2026,5,No,Monday,North,Supermarket,36.4,Cash,4,Chawla Rakhi Hub 186,62.98,18
1301,Premium & Jewelry,Sterling Silver,2026,2,yES,Saturday,East,Online,45.1,UPI,4,Bhatia Gift House,686.49,26
408,Eco-Friendly,Silk Thread,2026,7,#Yes,Sunday,East,Online,29.7,UPI,5,Tandon Rakhi & Gifts,35.58,13
75,Premium & Jewelry,Sandalwood (Chandan),2026,3,nO,Tuesday,North,Supermarket,32.4,Cash,9,Bhatia Festive Mart,233.21,27
3457,Eco-Friendly,Silk Thread,2026,6,nO,Tuesday,North,Online,32.7,UPI,1,Bansal Rakhi Hub 67,38.34,5
4183,Kids & Cartoon,Silk Thread,2026,3,Yes,Saturday,West,Online,32.1,UPI,6,Bansal Rakhi Hub 106,15.75,24
3577,Eco-Friendly,Silk Thread,2026,2,No,Friday,West,Supermarket,38.0,Cash,5,Verma Handicrafts,32.36,16
3272,Kids & Cartoon,Silk Thread,2026,2,nO,Tuesday,North,Online,34.0,Cash,9,Kapoor Rakhi Hub 199,16.04,42
4941,Eco-Friendly,Sandalwood (Chandan),2026,2,No,Monday,North,Local Street Vendor,26.4,Cash,4,Chopra Rakhi Hub 130,39.92,17
1032,Eco-Friendly,Silk Thread,2026,6,No,Thursday,West,Online,27.9,Credit Card,1,Gupta Gift House,33.0,6
5246,Kids & Cartoon,Silk Thread,2026,7,Yes,Sunday,East,Supermarket,34.1,UPI,4,Goel Rakhi Hub 243,14.31,11
856,Kids & Cartoon,Silk Thread,2026,7,No,Monday,,Online,30.8,Cash,1,Chawla Rakhi Hub 125,26.44,5
3927,Kids & Cartoon,Silk Thread,2026,3,nO,Tuesday,Central,Local Street Vendor,35.9,Credit Card,8,Sethi Rakhi Store,13.97,31
79,Kids & Cartoon,Silk Thread,2026,7,No,Wednesday,Central,Online,32.3,Cash,7,Sharma Rakhi Store,22.82,6
2248,Kids & Cartoon,Silk Thread,2026,7,#Yes,Saturday,North,Online,31.3,Cash,6,Aggarwal Rakhi Hub 247,21.65,14
5932,Premium & Jewelry,Sterling Silver,2026,6,nO,Thursday,West,Supermarket,31.9,UPI,1,Arora Gift House,741.39,9
328,Kids & Cartoon,Silk Thread,2026,6,yES,Saturday,North,Local Street Vendor,34.1,Cash,4,Chopra Rakhi Hub 127,14.05,11
3578,Premium & Jewelry,Sterling Silver,2026,2,Yes,Saturday,West,Local Street Vendor,34.5,UPI,4,Goel Rakhi Hub 52,521.44,18
3305,Eco-Friendly,Sterling Silver,2026,1,No,Monday,West,Supermarket,33.0,Credit Card,7,Saxena Rakhi Hub 23,231.39,29
5510,Kids & Cartoon,Silk Thread,2026,7,yES,Sunday,West,Local Street Vendor,32.3,Cash,3,Chawla Rakhi Store,12.31,15
789,Eco-Friendly,Sandalwood (Chandan),2026,4,No,Wednesday,West,Online,33.5,Cash,4,Tandon Rakhi Hub 163,73.51,24
2280,Kids & Cartoon,Silk Thread,2026,6,Yes,Saturday,East,Local Street Vendor,28.5,Cash,4,Chopra Traditions,14.68,11
4096,Kids & Cartoon,Silk Thread,2026,7,No,Wednesday,East,Supermarket,31.0,UPI,4,Aggarwal Festive Mart,19.35,12
3898,Kids & Cartoon,Silk Thread,2026,7,No,Monday,East,Online,31.7,UPI,7,Nanda Emporium,22.0,38
376,Premium & Jewelry,Sterling Silver,2026,2,Yes,Sunday,West,Supermarket,36.0,Cash,10,Gupta Rakhi Bazaar,806.42,26
3720,Kids & Cartoon,Sterling Silver,2026,7,Yes,Saturday,East,Supermarket,26.3,Credit Card,6,Bansal Rakhi Hub 161,111.26,16
3632,Eco-Friendly,Sandalwood (Chandan),2026,7,nO,Wednesday,East,Online,35.8,Cash,4,Chopra Rakhi Hub 216,99.65,22
5996,Kids & Cartoon,Silk Thread,2026,1,No,Thursday,East,Online,29.8,UPI,4,Sethi Rakhi & Gifts,28.23,20
425,Kids & Cartoon,Silk Thread,2026,1,No,Friday,East,Local Street Vendor,34.1,Cash,9,Saxena Handicrafts,13.15,32
393,Kids & Cartoon,Silk Thread,2026,4,No,Tuesday,East,Online,33.0,Cash,4,Khanna Rakhi Hub 85,19.38,27
5979,Premium & Jewelry,Sterling Silver,2026,1,No,Tuesday,Central,Supermarket,34.3,UPI,3,Nanda Handicrafts,764.15,14
739,Kids & Cartoon,Silk Thread,2026,4,Yes,Saturday,West,Online,34.4,Credit Card,7,Tandon Rakhi Hub 53,19.26,35
4201,Premium & Jewelry,Sterling Silver,2026,7,No,Friday,North,Supermarket,31.4,UPI,2,Sharma Rakhi Hub 112,550.0,5
2673,Kids & Cartoon,Sandalwood (Chandan),2026,7,nO,Monday,North,Local Street Vendor,34.5,Credit Card,1,Mehra Rakhi Hub 207,28.26,2
3984,Premium & Jewelry,Sterling Silver,2026,1,Yes,Sunday,East,Local Street Vendor,35.3,Cash,5,Nanda Rakhi Hub 21,420.81,14
5413,Kids & Cartoon,Silk Thread,2026,6,No,Tuesday,Central,Supermarket,29.6,Cash,5,Malhotra Gift House,17.68,18
3494,Kids & Cartoon,Silk Thread,2026,7,nO,Friday,West,Online,33.8,Credit Card,4,Kapoor Rakhi Corner,18.18,12
1460,Kids & Cartoon,Silk Thread,2026,5,#Yes,Sunday,North,Local Street Vendor,33.8,UPI,3,Mehra Rakhi Hub 273,12.83,12
2939,Premium & Jewelry,Sterling Silver,2026,6,nO,Friday,,Supermarket,33.9,Cash,4,Verma Emporium,596.27,14
4068,Kids & Cartoon,Sandalwood (Chandan),2026,4,nO,Wednesday,Central,Supermarket,34.0,Cash,4,Chawla Rakhi Hub 245,29.68,19
5311,Kids & Cartoon,Silk Thread,2026,1,Yes,Sunday,North,Supermarket,51.6,Cash,11,Gupta Rakhi Hub 299,16.98,34
3836,Kids & Cartoon,Sterling Silver,2026,4,No,Monday,North,Supermarket,34.6,UPI,2,Bhatia Rakhi Hub 80,96.63,8
920,Kids & Cartoon,Silk Thread,2026,1,No,Friday,West,Local Street Vendor,31.5,Cash,16,Chawla Handicrafts,15.64,47
1854,Eco-Friendly,Sandalwood (Chandan),2026,5,nO,Monday,Central,Local Street Vendor,32.7,UPI,3,Sethi Rakhi Hub 22,38.02,12
5430,Kids & Cartoon,Silk Thread,2026,5,Yes,Saturday,East,Supermarket,31.9,UPI,10,Chawla Rakhi Hub 265,18.22,26
4725,Premium & Jewelry,Sandalwood (Chandan),2026,2,yES,Sunday,East,Supermarket,32.6,Credit Card,14,Goel Emporium,145.3,51
5856,Eco-Friendly,Sandalwood (Chandan),2026,6,nO,Tuesday,North,Supermarket,36.1,Credit Card,2,Nanda Rakhi Hub 28,54.29,11
2356,Eco-Friendly,Sandalwood (Chandan),2026,3,No,Wednesday,North,Supermarket,26.5,Credit Card,4,Sethi Rakhi Hub 175,58.74,23
2721,Kids & Cartoon,Silk Thread,2026,5,No,Friday,West,Supermarket,26.1,UPI,9,Saxena Rakhi Hub 192,16.59,25
2443,Premium & Jewelry,Sterling Silver,2026,7,No,Friday,North,Supermarket,23.6,Credit Card,2,Arora Festive Mart,734.35,13
5418,Eco-Friendly,Sandalwood (Chandan),2026,4,No,Wednesday,North,Online,30.7,Cash,7,Sharma Rakhi Hub 78,65.37,26
4842,Kids & Cartoon,Silk Thread,2026,7,No,Wednesday,West,Supermarket,32.8,Credit Card,4,Jain Rakhi Hub 37,17.83,14
3256,Eco-Friendly,Silk Thread,2026,3,Yes,Sunday,Central,Online,29.0,Cash,6,Rastogi Emporium,38.63,21
465,Kids & Cartoon,Silk Thread,2026,5,nO,Friday,East,Local Street Vendor,30.8,Credit Card,3,Nanda Rakhi Store,12.1,8
164,Premium & Jewelry,Sterling Silver,2026,7,No,Monday,Central,Online,29.9,Credit Card,6,Bansal Gift House,718.96,21
5127,Kids & Cartoon,Silk Thread,2026,1,Yes,Sunday,,Local Street Vendor,32.3,Cash,7,Chopra Rakhi Hub 127,69.48,26
363,Premium & Jewelry,Sterling Silver,2026,1,nO,Friday,Central,Local Street Vendor,28.4,UPI,2,Chopra Rakhi Hub 57,417.12,11
1419,Eco-Friendly,Sandalwood (Chandan),2026,2,No,Monday,Central,Online,34.6,Credit Card,7,Sethi Rakhi Hub 174,87.42,26
553,Premium & Jewelry,Sandalwood (Chandan),2026,3,No,Monday,North,Local Street Vendor,31.2,Cash,9,Goel Rakhi Hub 86,119.31,33
2010,Kids & Cartoon,Silk Thread,2026,3,#Yes,Saturday,Central,Online,34.8,Credit Card,10,Kapoor Rakhi Hub 287,20.85,32
3085,Eco-Friendly,Sterling Silver,2026,4,No,Friday,West,Local Street Vendor,36.0,UPI,3,Tandon Gift House,148.25,10
901,Kids & Cartoon,Silk Thread,2026,4,Yes,Saturday,West,Supermarket,27.8,Cash,8,Saxena Rakhi Hub 158,19.95,31
3889,Eco-Friendly,Sterling Silver,2026,1,nO,Monday,Central,Supermarket,32.6,UPI,7,Verma Rakhi Hub 95,273.54,36
4838,Premium & Jewelry,Silk Thread,2026,3,nO,Wednesday,West,Supermarket,30.3,Cash,7,Sethi Rakhi Hub 280,116.19,27
2294,Kids & Cartoon,Sterling Silver,2026,7,Yes,Sunday,North,Supermarket,31.3,Credit Card,5,Nanda Rakhi Hub 195,122.0,13
4482,Kids & Cartoon,Silk Thread,2026,1,Yes,Sunday,West,Supermarket,34.6,Cash,13,Rastogi Rakhi Corner,18.09,36
4606,Kids & Cartoon,Silk Thread,2026,5,No,Tuesday,East,Online,34.9,Credit Card,3,Aggarwal Rakhi Hub 157,18.24,14
3717,Eco-Friendly,Silk Thread,2026,3,No,Wednesday,North,Online,31.4,Credit Card,3,Sharma Rakhi Hub 180,32.82,8
2682,Eco-Friendly,Sandalwood (Chandan),2026,1,No,Wednesday,Central,Online,31.3,Credit Card,9,Chawla Rakhi Hub 104,82.28,33
1765,Premium & Jewelry,Sterling Silver,2026,3,No,Monday,North,Local Street Vendor,27.0,Credit Card,6,Goel Rakhi Hub 86,519.99,21
1550,Premium & Jewelry,Sterling Silver,2026,4,nO,Monday,North,Local Street Vendor,23.7,Cash,3,Bansal Rakhi Hub 82,540.99,12
3030,Kids & Cartoon,Silk Thread,2026,2,nO,Friday,Central,Local Street Vendor,35.8,Cash,3,Mehra Rakhi Hub 167,13.68,16
647,Premium & Jewelry,Sterling Silver,2026,6,No,Wednesday,North,Local Street Vendor,24.5,Cash,5,Goel Rakhi Hub 54,543.76,15
2045,Eco-Friendly,Sandalwood (Chandan),2026,6,No,Monday,East,Online,32.5,UPI,5,Sethi Emporium,92.78,19
768,Premium & Jewelry,Sterling Silver,2026,3,No,Wednesday,West,Supermarket,27.5,Cash,3,Tandon Rakhi Hub 26,720.7,12
1509,Premium & Jewelry,Sterling Silver,2026,4,nO,Friday,East,Online,25.6,Credit Card,3,Saxena Rakhi Hub 83,989.15,12
